threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk
0.6412083428088462,153,1068,0.14325842696629212,36,0.23529411764705882
0.63679970838226141,154,1068,0.14419475655430711,37,0.24025974025974026
0.63672459561581618,155,1068,0.14513108614232209,38,0.24516129032258063
0.63642607707463683,157,1068,0.14700374531835206,38,0.24203821656050956
0.63558481803873157,158,1068,0.14794007490636704,39,0.24683544303797469
0.63322330132674842,159,1068,0.14887640449438203,39,0.24528301886792453
0.63254530660458785,160,1068,0.14981273408239701,40,0.25
0.63129518337121682,161,1068,0.15074906367041199,41,0.25465838509316768
0.63039722125323494,162,1068,0.15168539325842698,42,0.25925925925925924
0.629599569614123,163,1068,0.15262172284644196,43,0.26380368098159507
0.62888501851423162,164,1068,0.15355805243445692,44,0.26829268292682928
0.62869839653459991,165,1068,0.1544943820224719,44,0.26666666666666666
0.6285598313458669,166,1068,0.15543071161048688,45,0.27108433734939757
0.62706330212190919,167,1068,0.15636704119850187,46,0.27544910179640719
0.62495150078407735,168,1068,0.15730337078651685,47,0.27976190476190477
0.62426194398132717,169,1068,0.15823970037453183,47,0.27810650887573962
0.62337352689209813,171,1068,0.1601123595505618,47,0.27485380116959063
0.62211014007082677,172,1068,0.16104868913857678,48,0.27906976744186046
0.62162265357568358,173,1068,0.16198501872659177,48,0.2774566473988439
0.62101197559903709,175,1068,0.16385767790262173,48,0.2742857142857143
0.62059884961153211,176,1068,0.16479400749063669,49,0.27840909090909088
0.61885432447836819,177,1068,0.16573033707865167,49,0.2768361581920904
0.61834274440209347,179,1068,0.16760299625468164,49,0.27374301675977653
0.61772865763452034,180,1068,0.16853932584269662,50,0.27777777777777779
0.61402800518800482,181,1068,0.16947565543071161,51,0.28176795580110497
0.61213200710467497,182,1068,0.17041198501872659,51,0.28021978021978022
0.60999554640391485,183,1068,0.17134831460674158,52,0.28415300546448086
0.60983832937262639,185,1068,0.17322097378277154,52,0.2810810810810811
0.60690473452835814,187,1068,0.17509363295880151,52,0.27807486631016043
0.60621294403115233,188,1068,0.17602996254681649,53,0.28191489361702127
0.60609077571564085,189,1068,0.17696629213483145,54,0.2857142857142857
0.60575644147911578,190,1068,0.17790262172284643,54,0.28421052631578947
0.60566053068141745,191,1068,0.17883895131086142,54,0.28272251308900526
0.60547500195813364,192,1068,0.1797752808988764,55,0.28645833333333331
0.60480857797696497,193,1068,0.18071161048689138,55,0.28497409326424872
0.603211900695659,194,1068,0.18164794007490637,56,0.28865979381443296
0.60195027347239161,195,1068,0.18258426966292135,57,0.29230769230769232
0.60136560298447639,196,1068,0.18352059925093633,57,0.29081632653061223
0.59848179924653222,197,1068,0.18445692883895132,57,0.28934010152284262
0.59842310359392925,198,1068,0.1853932584269663,57,0.2878787878787879
0.59646173502627742,199,1068,0.18632958801498128,57,0.28643216080402012
0.59561179086823424,201,1068,0.18820224719101122,57,0.28358208955223879
0.59207488981842749,202,1068,0.18913857677902621,57,0.28217821782178215
0.59184307018390148,203,1068,0.19007490636704119,57,0.28078817733990147
0.59112089716661742,204,1068,0.19101123595505617,58,0.28431372549019607
0.5908210904132738,205,1068,0.19194756554307116,59,0.28780487804878047
0.58741394185260487,206,1068,0.19288389513108614,59,0.28640776699029125
0.58630171891107863,207,1068,0.19382022471910113,59,0.28502415458937197
0.58561395293669249,208,1068,0.19475655430711611,59,0.28365384615384615
0.58404174527792507,209,1068,0.19569288389513109,59,0.28229665071770332
0.58401820810297989,210,1068,0.19662921348314608,59,0.28095238095238095
0.58349630405312325,211,1068,0.19756554307116106,59,0.27962085308056872
0.58210278328658904,212,1068,0.19850187265917604,59,0.27830188679245282
0.58185434837373506,213,1068,0.199438202247191,60,0.28169014084507044
0.58149785458562453,214,1068,0.20037453183520598,60,0.28037383177570091
0.5781242937655523,215,1068,0.20131086142322097,60,0.27906976744186046
0.57761922446289082,216,1068,0.20224719101123595,60,0.27777777777777779
0.57271557304433118,217,1068,0.20318352059925093,61,0.28110599078341014
0.57170410279706563,218,1068,0.20411985018726592,61,0.27981651376146788
