threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk,record_type,risk_constraint
0.7865181473425462,39.0,1068.0,0.0365168539325842,3.0,0.0769230769230769,curve,
0.7853879219959824,41.0,1068.0,0.0383895131086142,3.0,0.073170731707317,curve,
0.7846373919030318,42.0,1068.0,0.0393258426966292,4.0,0.0952380952380952,curve,
0.7842696863662663,44.0,1068.0,0.0411985018726591,4.0,0.0909090909090909,curve,
0.7838454251283709,46.0,1068.0,0.0430711610486891,4.0,0.0869565217391304,curve,
0.7835103336612605,47.0,1068.0,0.0440074906367041,5.0,0.1063829787234042,curve,
0.7828864489986623,49.0,1068.0,0.045880149812734,5.0,0.1020408163265306,curve,
0.7783451321576442,50.0,1068.0,0.046816479400749,6.0,0.12,curve,
0.7773135920230962,51.0,1068.0,0.047752808988764,6.0,0.1176470588235294,curve,
0.7769949470542638,52.0,1068.0,0.048689138576779,6.0,0.1153846153846153,curve,
0.7740298319450964,53.0,1068.0,0.049625468164794,6.0,0.1132075471698113,curve,
0.7739600831242746,54.0,1068.0,0.0505617977528089,7.0,0.1296296296296296,curve,
0.7735545559682578,55.0,1068.0,0.0514981273408239,7.0,0.1272727272727272,curve,
0.7735226297294444,56.0,1068.0,0.0524344569288389,7.0,0.125,curve,
0.7717257524741371,57.0,1068.0,0.0533707865168539,7.0,0.1228070175438596,curve,
0.7706265777307381,58.0,1068.0,0.0543071161048689,8.0,0.1379310344827586,curve,
0.7687039452887245,59.0,1068.0,0.0552434456928838,8.0,0.135593220338983,curve,
0.7679786061454684,60.0,1068.0,0.0561797752808988,8.0,0.1333333333333333,curve,
0.7673985601512922,61.0,1068.0,0.0571161048689138,8.0,0.1311475409836065,curve,
0.7635307863540254,62.0,1068.0,0.0580524344569288,9.0,0.1451612903225806,curve,
0.7633986329604783,63.0,1068.0,0.0589887640449438,9.0,0.1428571428571428,curve,
0.762898928664125,64.0,1068.0,0.0599250936329588,9.0,0.140625,curve,
0.7605010139901013,65.0,1068.0,0.0608614232209737,9.0,0.1384615384615384,curve,
0.7588431697069125,67.0,1068.0,0.0627340823970037,9.0,0.1343283582089552,curve,
0.7582052536713019,68.0,1068.0,0.0636704119850187,9.0,0.1323529411764705,curve,
0.7579801829628887,69.0,1068.0,0.0646067415730337,9.0,0.1304347826086956,curve,
0.7490450833898868,70.0,1068.0,0.0655430711610486,9.0,0.1285714285714285,curve,
0.7486609692786738,71.0,1068.0,0.0664794007490636,9.0,0.1267605633802816,curve,
0.7476939740060033,72.0,1068.0,0.0674157303370786,9.0,0.125,curve,
0.7471422956391147,73.0,1068.0,0.0683520599250936,9.0,0.1232876712328767,curve,
0.7467450434183385,74.0,1068.0,0.0692883895131086,9.0,0.1216216216216216,curve,
0.7464572848818039,75.0,1068.0,0.0702247191011236,9.0,0.12,curve,
0.7458782799526277,76.0,1068.0,0.0711610486891385,9.0,0.1184210526315789,curve,
0.7427519415463609,77.0,1068.0,0.0720973782771535,9.0,0.1168831168831168,curve,
0.742430370367628,78.0,1068.0,0.0730337078651685,10.0,0.1282051282051281,curve,
0.7423840775084907,79.0,1068.0,0.0739700374531835,10.0,0.1265822784810126,curve,
0.7414019478599868,80.0,1068.0,0.0749063670411985,10.0,0.125,curve,
0.7411656416895099,81.0,1068.0,0.0758426966292134,10.0,0.1234567901234567,curve,
0.7400203123887187,82.0,1068.0,0.0767790262172284,11.0,0.1341463414634146,curve,
0.7386801178570671,83.0,1068.0,0.0777153558052434,11.0,0.1325301204819277,curve,
0.7384877830791465,84.0,1068.0,0.0786516853932584,11.0,0.1309523809523809,curve,
0.7372243805295488,85.0,1068.0,0.0795880149812734,12.0,0.1411764705882352,curve,
0.7361173112288023,86.0,1068.0,0.0805243445692883,12.0,0.1395348837209302,curve,
0.7341637197554071,87.0,1068.0,0.0814606741573033,12.0,0.1379310344827586,curve,
0.7336354674619692,88.0,1068.0,0.0823970037453183,13.0,0.1477272727272727,curve,
0.7325555588884638,89.0,1068.0,0.0833333333333333,13.0,0.146067415730337,curve,
0.7320202322257211,90.0,1068.0,0.0842696629213483,13.0,0.1444444444444444,curve,
0.7319272714352635,91.0,1068.0,0.0852059925093632,13.0,0.1428571428571428,curve,
0.7314515252215996,92.0,1068.0,0.0861423220973782,14.0,0.1521739130434782,curve,
0.7306601526045075,93.0,1068.0,0.0870786516853932,14.0,0.1505376344086021,curve,
